battle_id,category,model,value
battle_06973,Hard Prompt,gemini-2.5-pro-preview-03-25,1
battle_06973,Hard Prompt,grok-3-preview-02-24,0
battle_06974,Hard Prompt,grok-4-0709,1
battle_06974,Hard Prompt,kimi-k2-0711-preview,0
battle_06975,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_06975,Hard Prompt,o3-2025-04-16,1
battle_06976,Hard Prompt,gemini-2.5-flash,0
battle_06976,Hard Prompt,llama-4-maverick-03-26-experimental,1
battle_06977,Hard Prompt,claude-opus-4-20250514,0
battle_06977,Hard Prompt,gemini-2.5-pro,1
battle_06978,Hard Prompt,grok-3-preview-02-24,1
battle_06978,Hard Prompt,deepseek-r1-0528,0
battle_06979,Hard Prompt,gemini-2.5-flash,1
battle_06979,Hard Prompt,gemini-2.5-pro-preview-05-06,0
battle_06980,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_06980,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_06981,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_06981,Hard Prompt,gemini-2.5-pro,1
battle_06982,Hard Prompt,deepseek-r1-0528,1
battle_06982,Hard Prompt,gemini-2.5-pro,0
battle_06983,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_06983,Hard Prompt,gemini-2.5-pro-preview-05-06,1
battle_06984,Hard Prompt,claude-opus-4-20250514-thinking-16k,1
battle_06984,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_06985,Hard Prompt,gemini-2.5-pro,1
battle_06985,Hard Prompt,grok-3-preview-02-24,0
battle_06986,Hard Prompt,kimi-k2-0711-preview,0
battle_06986,Hard Prompt,gemini-2.5-pro,1
battle_06987,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_06987,Hard Prompt,gemini-2.5-pro,1
battle_06988,Hard Prompt,claude-opus-4-20250514,1
battle_06988,Hard Prompt,gemini-2.5-flash,0
battle_06989,Hard Prompt,claude-opus-4-20250514,0
battle_06989,Hard Prompt,gemini-2.5-flash-preview-04-17,1
battle_06990,Hard Prompt,claude-opus-4-20250514,0
battle_06990,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_06991,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_06991,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_06992,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_06992,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_06993,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_06993,Hard Prompt,grok-3-preview-02-24,0
battle_06994,Hard Prompt,gemini-2.5-flash,0
battle_06994,Hard Prompt,gemini-2.5-flash-preview-04-17,1
battle_06995,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_06995,Hard Prompt,deepseek-r1-0528,1
battle_06996,Hard Prompt,deepseek-r1-0528,0
battle_06996,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_06997,Hard Prompt,claude-opus-4-20250514,0
battle_06997,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_06998,Hard Prompt,claude-opus-4-20250514,0
battle_06998,Hard Prompt,gemini-2.5-flash-preview-04-17,1
battle_06999,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_06999,Hard Prompt,gemini-2.5-pro-preview-03-25,1
battle_07000,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_07000,Hard Prompt,gemini-2.5-flash,0
battle_07001,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_07001,Hard Prompt,gemini-2.5-pro,1
battle_07002,Hard Prompt,llama-4-maverick-03-26-experimental,0
battle_07002,Hard Prompt,gemini-2.5-pro-preview-05-06,1
battle_07003,Hard Prompt,claude-opus-4-20250514,0
battle_07003,Hard Prompt,o3-2025-04-16,1
battle_07004,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_07004,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_07005,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_07005,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_07006,Hard Prompt,deepseek-r1-0528,1
battle_07006,Hard Prompt,grok-3-preview-02-24,0
battle_07007,Hard Prompt,gemini-2.5-flash,0
battle_07007,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_07008,Hard Prompt,llama-4-maverick-03-26-experimental,1
battle_07008,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_07009,Hard Prompt,grok-3-preview-02-24,0
battle_07009,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_07010,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_07010,Hard Prompt,o3-2025-04-16,1
battle_07011,Hard Prompt,grok-3-preview-02-24,1
battle_07011,Hard Prompt,claude-opus-4-20250514,0
battle_07012,Hard Prompt,grok-3-preview-02-24,1
battle_07012,Hard Prompt,claude-opus-4-20250514,0
battle_07013,Hard Prompt,gemini-2.5-flash,1
battle_07013,Hard Prompt,o3-2025-04-16,0
battle_07014,Hard Prompt,grok-4-0709,0
battle_07014,Hard Prompt,o3-2025-04-16,1
battle_07015,Hard Prompt,gemini-2.5-pro,0
battle_07015,Hard Prompt,llama-4-maverick-03-26-experimental,1
battle_07016,Hard Prompt,gemini-2.5-flash,0
battle_07016,Hard Prompt,o3-2025-04-16,1
battle_07017,Hard Prompt,gemini-2.5-flash,0
battle_07017,Hard Prompt,llama-4-maverick-03-26-experimental,1
battle_07018,Hard Prompt,o3-2025-04-16,0
battle_07018,Hard Prompt,gemini-2.5-flash-preview-04-17,1
battle_07019,Hard Prompt,claude-opus-4-20250514,0
battle_07019,Hard Prompt,o3-2025-04-16,1
battle_07020,Hard Prompt,gemini-2.5-pro,0
battle_07020,Hard Prompt,grok-3-preview-02-24,1
battle_07021,Hard Prompt,claude-opus-4-20250514,0
battle_07021,Hard Prompt,gemini-2.5-pro,1
battle_07022,Hard Prompt,gemini-2.5-flash,1
battle_07022,Hard Prompt,o3-2025-04-16,0
battle_07023,Hard Prompt,grok-3-preview-02-24,1
battle_07023,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_07024,Hard Prompt,gemini-2.5-pro,1
battle_07024,Hard Prompt,gemini-2.5-flash,0
battle_07025,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_07025,Hard Prompt,deepseek-r1-0528,1
battle_07026,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_07026,Hard Prompt,gemini-2.5-pro-preview-03-25,0
battle_07027,Hard Prompt,gemini-2.5-flash,0
battle_07027,Hard Prompt,grok-3-preview-02-24,1
battle_07028,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_07028,Hard Prompt,o3-2025-04-16,1
battle_07029,Hard Prompt,grok-3-preview-02-24,1
battle_07029,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_07030,Hard Prompt,deepseek-r1-0528,1
battle_07030,Hard Prompt,claude-opus-4-20250514,0
battle_07031,Hard Prompt,claude-opus-4-20250514,0
battle_07031,Hard Prompt,gemini-2.5-pro-preview-05-06,1
battle_07032,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_07032,Hard Prompt,grok-3-preview-02-24,1
battle_07033,Hard Prompt,gemini-2.5-pro-preview-05-06,0
battle_07033,Hard Prompt,gemini-2.5-flash,1
battle_07034,Hard Prompt,gemini-2.5-flash,0
battle_07034,Hard Prompt,llama-4-maverick-03-26-experimental,1
battle_07035,Hard Prompt,o3-2025-04-16,1
battle_07035,Hard Prompt,grok-3-preview-02-24,0
battle_07036,Hard Prompt,deepseek-r1-0528,0
battle_07036,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_07037,Hard Prompt,deepseek-r1-0528,1
battle_07037,Hard Prompt,gemini-2.5-pro,0
battle_07038,Hard Prompt,claude-opus-4-20250514,0
battle_07038,Hard Prompt,gemini-2.5-pro,1
battle_07039,Hard Prompt,grok-4-0709,0
battle_07039,Hard Prompt,kimi-k2-0711-preview,1
battle_07040,Hard Prompt,llama-4-maverick-03-26-experimental,0
battle_07040,Hard Prompt,grok-3-preview-02-24,1
battle_07041,Hard Prompt,kimi-k2-0711-preview,0
battle_07041,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_07042,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_07042,Hard Prompt,gemini-2.5-flash-preview-04-17,1
battle_07043,Hard Prompt,grok-3-preview-02-24,1
battle_07043,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_07044,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_07044,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_07045,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_07045,Hard Prompt,gemini-2.5-pro,1
battle_07046,Hard Prompt,gemini-2.5-pro-preview-05-06,0
battle_07046,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_07047,Hard Prompt,claude-opus-4-20250514,1
battle_07047,Hard Prompt,o3-2025-04-16,0
battle_07048,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_07048,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_07049,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_07049,Hard Prompt,llama-4-maverick-03-26-experimental,0
battle_07050,Hard Prompt,o3-2025-04-16,1
battle_07050,Hard Prompt,deepseek-r1-0528,0
battle_07051,Hard Prompt,llama-4-maverick-03-26-experimental,0
battle_07051,Hard Prompt,claude-opus-4-20250514,1
battle_07052,Hard Prompt,llama-4-maverick-03-26-experimental,0
battle_07052,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_07053,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_07053,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_07054,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_07054,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_07055,Hard Prompt,gemini-2.5-pro-preview-05-06,0
battle_07055,Hard Prompt,o3-2025-04-16,1
battle_07056,Hard Prompt,grok-3-preview-02-24,1
battle_07056,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_07057,Hard Prompt,gemini-2.5-flash,1
battle_07057,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_07058,Hard Prompt,claude-opus-4-20250514,1
battle_07058,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_07059,Hard Prompt,gemini-2.5-flash,0
battle_07059,Hard Prompt,claude-opus-4-20250514,1
battle_07060,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_07060,Hard Prompt,gemini-2.5-pro-preview-05-06,0
battle_07061,Hard Prompt,claude-opus-4-20250514-thinking-16k,1
battle_07061,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_07062,Hard Prompt,gemini-2.5-pro,1
battle_07062,Hard Prompt,gemini-2.5-flash,0
battle_07063,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_07063,Hard Prompt,gemini-2.5-pro,1
battle_07064,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_07064,Hard Prompt,claude-opus-4-20250514,0
battle_07065,Hard Prompt,llama-4-maverick-03-26-experimental,1
battle_07065,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_07066,Hard Prompt,gemini-2.5-flash,1
battle_07066,Hard Prompt,deepseek-r1-0528,0
battle_07067,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_07067,Hard Prompt,gemini-2.5-pro,1
battle_07068,Hard Prompt,gemini-2.5-pro,1
battle_07068,Hard Prompt,claude-opus-4-20250514,0
battle_07069,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_07069,Hard Prompt,gemini-2.5-flash-preview-04-17,1
battle_07070,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_07070,Hard Prompt,grok-3-preview-02-24,1
battle_07071,Hard Prompt,claude-opus-4-20250514,1
battle_07071,Hard Prompt,grok-3-preview-02-24,0
battle_07072,Hard Prompt,gemini-2.5-flash,1
battle_07072,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_07073,Hard Prompt,claude-opus-4-20250514,0
battle_07073,Hard Prompt,llama-4-maverick-03-26-experimental,1
battle_07074,Hard Prompt,claude-opus-4-20250514-thinking-16k,1
battle_07074,Hard Prompt,gemini-2.5-pro,0
battle_07075,Hard Prompt,llama-4-maverick-03-26-experimental,1
battle_07075,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_07076,Hard Prompt,grok-3-preview-02-24,0
battle_07076,Hard Prompt,gemini-2.5-flash,1
battle_07077,Hard Prompt,o3-2025-04-16,1
battle_07077,Hard Prompt,claude-opus-4-20250514,0
battle_07078,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_07078,Hard Prompt,kimi-k2-0711-preview,1
battle_07079,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_07079,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_07080,Hard Prompt,gemini-2.5-pro-preview-05-06,1
battle_07080,Hard Prompt,deepseek-r1-0528,0
battle_07081,Hard Prompt,gemini-2.5-pro-preview-05-06,1
battle_07081,Hard Prompt,claude-opus-4-20250514,0
battle_07082,Hard Prompt,gemini-2.5-pro,1
battle_07082,Hard Prompt,o3-2025-04-16,0
battle_07083,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_07083,Hard Prompt,kimi-k2-0711-preview,1
battle_07084,Hard Prompt,grok-3-preview-02-24,0
battle_07084,Hard Prompt,gemini-2.5-flash,1
battle_07085,Hard Prompt,claude-opus-4-20250514,0
battle_07085,Hard Prompt,deepseek-r1-0528,1
battle_07086,Hard Prompt,deepseek-r1-0528,0
battle_07086,Hard Prompt,gemini-2.5-pro,1
battle_07087,Hard Prompt,claude-opus-4-20250514,0
battle_07087,Hard Prompt,o3-2025-04-16,1
battle_07088,Hard Prompt,llama-4-maverick-03-26-experimental,1
battle_07088,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_07089,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_07089,Hard Prompt,deepseek-r1-0528,0
battle_07090,Hard Prompt,gemini-2.5-flash-preview-04-17,1
battle_07090,Hard Prompt,llama-4-maverick-03-26-experimental,0
battle_07091,Hard Prompt,o3-2025-04-16,0
battle_07091,Hard Prompt,gemini-2.5-flash-preview-04-17,1
battle_07092,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_07092,Hard Prompt,gemini-2.5-flash,1
battle_07093,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_07093,Hard Prompt,deepseek-r1-0528,1
battle_07094,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_07094,Hard Prompt,o3-2025-04-16,0
battle_07095,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_07095,Hard Prompt,deepseek-r1-0528,1
battle_07096,Hard Prompt,claude-opus-4-20250514-thinking-16k,1
battle_07096,Hard Prompt,grok-3-preview-02-24,0
battle_07097,Hard Prompt,deepseek-r1-0528,1
battle_07097,Hard Prompt,llama-4-maverick-03-26-experimental,0
battle_07098,Hard Prompt,claude-opus-4-20250514,0
battle_07098,Hard Prompt,kimi-k2-0711-preview,1
battle_07099,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_07099,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_07100,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_07100,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_07101,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_07101,Hard Prompt,claude-opus-4-20250514,1
battle_07102,Hard Prompt,o3-2025-04-16,0
battle_07102,Hard Prompt,claude-opus-4-20250514-thinking-16k,1
battle_07103,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_07103,Hard Prompt,llama-4-maverick-03-26-experimental,1
battle_07104,Hard Prompt,claude-opus-4-20250514-thinking-16k,1
battle_07104,Hard Prompt,o3-2025-04-16,0
battle_07105,Hard Prompt,gemini-2.5-pro-preview-05-06,1
battle_07105,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_07106,Hard Prompt,o3-2025-04-16,0
battle_07106,Hard Prompt,grok-4-0709,1
battle_07107,Hard Prompt,kimi-k2-0711-preview,0
battle_07107,Hard Prompt,grok-3-preview-02-24,1
battle_07108,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_07108,Hard Prompt,grok-3-preview-02-24,0
battle_07109,Hard Prompt,grok-3-preview-02-24,1
battle_07109,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_07110,Hard Prompt,llama-4-maverick-03-26-experimental,1
battle_07110,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_07111,Hard Prompt,o3-2025-04-16,1
battle_07111,Hard Prompt,gemini-2.5-pro,0
battle_07112,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_07112,Hard Prompt,gemini-2.5-pro,1
battle_07113,Hard Prompt,kimi-k2-0711-preview,0
battle_07113,Hard Prompt,o3-2025-04-16,1
battle_07114,Hard Prompt,claude-opus-4-20250514,1
battle_07114,Hard Prompt,o3-2025-04-16,0
battle_07115,Hard Prompt,o3-2025-04-16,1
battle_07115,Hard Prompt,gemini-2.5-pro-preview-03-25,0
battle_07116,Hard Prompt,deepseek-r1-0528,1
battle_07116,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_07117,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_07117,Hard Prompt,gemini-2.5-pro,0
battle_07118,Hard Prompt,grok-3-preview-02-24,0
battle_07118,Hard Prompt,claude-opus-4-20250514-thinking-16k,1
battle_07119,Hard Prompt,gemini-2.5-flash,1
battle_07119,Hard Prompt,gemini-2.5-pro,0
battle_07120,Hard Prompt,grok-3-preview-02-24,0
battle_07120,Hard Prompt,o3-2025-04-16,1
battle_07121,Hard Prompt,claude-opus-4-20250514,1
battle_07121,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_07122,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_07122,Hard Prompt,claude-opus-4-20250514,0
battle_07123,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_07123,Hard Prompt,claude-opus-4-20250514-thinking-16k,1
battle_07124,Hard Prompt,claude-opus-4-20250514,0
battle_07124,Hard Prompt,deepseek-r1-0528,1
battle_07125,Hard Prompt,llama-4-maverick-03-26-experimental,0
battle_07125,Hard Prompt,claude-opus-4-20250514-thinking-16k,1
battle_07126,Hard Prompt,deepseek-r1-0528,0
battle_07126,Hard Prompt,gemini-2.5-pro,1
battle_07127,Hard Prompt,gemini-2.5-flash,0
battle_07127,Hard Prompt,grok-3-preview-02-24,1
battle_07128,Hard Prompt,claude-opus-4-20250514,0
battle_07128,Hard Prompt,gemini-2.5-pro-preview-05-06,1
battle_07129,Hard Prompt,claude-opus-4-20250514,1
battle_07129,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_07130,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_07130,Hard Prompt,deepseek-r1-0528,1
battle_07131,Hard Prompt,claude-opus-4-20250514-thinking-16k,1
battle_07131,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_07132,Hard Prompt,llama-4-maverick-03-26-experimental,0
battle_07132,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_07133,Hard Prompt,gemini-2.5-pro,1
battle_07133,Hard Prompt,claude-opus-4-20250514,0
battle_07134,Hard Prompt,claude-opus-4-20250514,0
battle_07134,Hard Prompt,claude-opus-4-20250514-thinking-16k,1
battle_07135,Hard Prompt,gemini-2.5-flash,0
battle_07135,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_07136,Hard Prompt,gemini-2.5-pro,0
battle_07136,Hard Prompt,o3-2025-04-16,1
battle_07137,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_07137,Hard Prompt,grok-3-preview-02-24,0
battle_07138,Hard Prompt,llama-4-maverick-03-26-experimental,0
battle_07138,Hard Prompt,kimi-k2-0711-preview,1
battle_07139,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_07139,Hard Prompt,gemini-2.5-pro-preview-03-25,1
battle_07140,Hard Prompt,kimi-k2-0711-preview,0
battle_07140,Hard Prompt,gemini-2.5-flash,1
battle_07141,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_07141,Hard Prompt,claude-opus-4-20250514,1
battle_07142,Hard Prompt,claude-opus-4-20250514,1
battle_07142,Hard Prompt,gemini-2.5-pro,0
battle_07143,Hard Prompt,o3-2025-04-16,1
battle_07143,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_07144,Hard Prompt,gemini-2.5-flash,0
battle_07144,Hard Prompt,llama-4-maverick-03-26-experimental,1
battle_07145,Hard Prompt,gemini-2.5-pro,0
battle_07145,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_07146,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_07146,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_07147,Hard Prompt,gemini-2.5-pro-preview-05-06,1
battle_07147,Hard Prompt,deepseek-r1-0528,0
battle_07148,Hard Prompt,gemini-2.5-flash,1
battle_07148,Hard Prompt,claude-opus-4-20250514,0
battle_07149,Hard Prompt,deepseek-r1-0528,0
battle_07149,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_07150,Hard Prompt,o3-2025-04-16,0
battle_07150,Hard Prompt,claude-opus-4-20250514,1
battle_07151,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_07151,Hard Prompt,kimi-k2-0711-preview,1
battle_07152,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_07152,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_07153,Hard Prompt,gemini-2.5-pro,1
battle_07153,Hard Prompt,claude-opus-4-20250514,0
battle_07154,Hard Prompt,gemini-2.5-pro-preview-05-06,0
battle_07154,Hard Prompt,claude-opus-4-20250514,1
battle_07155,Hard Prompt,gemini-2.5-pro,1
battle_07155,Hard Prompt,gemini-2.5-flash,0
battle_07156,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_07156,Hard Prompt,o3-2025-04-16,1
battle_07157,Hard Prompt,grok-4-0709,1
battle_07157,Hard Prompt,claude-opus-4-20250514,0
battle_07158,Hard Prompt,gemini-2.5-flash,1
battle_07158,Hard Prompt,claude-opus-4-20250514,0
battle_07159,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_07159,Hard Prompt,claude-opus-4-20250514,1
battle_07160,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_07160,Hard Prompt,grok-3-preview-02-24,1
battle_07161,Hard Prompt,llama-4-maverick-03-26-experimental,1
battle_07161,Hard Prompt,gemini-2.5-flash,0
battle_07162,Hard Prompt,gemini-2.5-pro-preview-05-06,1
battle_07162,Hard Prompt,deepseek-r1-0528,0
battle_07163,Hard Prompt,gemini-2.5-pro-preview-05-06,0
battle_07163,Hard Prompt,o3-2025-04-16,1
battle_07164,Hard Prompt,deepseek-r1-0528,1
battle_07164,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_07165,Hard Prompt,gemini-2.5-pro,1
battle_07165,Hard Prompt,claude-opus-4-20250514,0
battle_07166,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_07166,Hard Prompt,grok-3-preview-02-24,0
battle_07167,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_07167,Hard Prompt,o3-2025-04-16,0
battle_07168,Hard Prompt,claude-opus-4-20250514,1
battle_07168,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_07169,Hard Prompt,gemini-2.5-flash,1
battle_07169,Hard Prompt,o3-2025-04-16,0
battle_07170,Hard Prompt,grok-3-preview-02-24,1
battle_07170,Hard Prompt,kimi-k2-0711-preview,0
battle_07171,Hard Prompt,gemini-2.5-pro,1
battle_07171,Hard Prompt,gemini-2.5-flash,0
battle_07172,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_07172,Hard Prompt,gemini-2.5-pro,1
battle_07173,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_07173,Hard Prompt,gemini-2.5-pro,1
battle_07174,Hard Prompt,gemini-2.5-pro-preview-03-25,1
battle_07174,Hard Prompt,o3-2025-04-16,0
battle_07175,Hard Prompt,grok-4-0709,0
battle_07175,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_07176,Hard Prompt,claude-opus-4-20250514-thinking-16k,1
battle_07176,Hard Prompt,grok-3-preview-02-24,0
